93400, 0.00112, 1e-05
93500, 0.00115, 1e-05
93600, 0.00133, 1e-05
93700, 0.00130, 1e-05
93800, 0.00132, 1e-05
93900, 0.00132, 1e-05
94000, 0.00119, 1e-05
94100, 0.00115, 1e-05
94200, 0.00135, 1e-05
94300, 0.00115, 1e-05
94400, 0.00110, 1e-05
94500, 0.00124, 1e-05
94600, 0.00119, 1e-05
94700, 0.00121, 1e-05
94800, 0.00123, 1e-05
94900, 0.00114, 1e-05
95000, 0.00124, 1e-05
95100, 0.00113, 1e-05
95200, 0.00130, 1e-05
95300, 0.00124, 1e-05
95400, 0.00117, 1e-05
95500, 0.00124, 1e-05
95600, 0.00130, 1e-05
95700, 0.00120, 1e-05
95800, 0.00108, 1e-05
95900, 0.00130, 1e-05
96000, 0.00125, 1e-05
96100, 0.00122, 1e-05
96200, 0.00135, 1e-05
96300, 0.00133, 1e-05
96400, 0.00115, 1e-05
96500, 0.00119, 1e-05
96600, 0.00119, 1e-05
96700, 0.00121, 1e-05
96800, 0.00110, 1e-05
96900, 0.00122, 1e-05
97000, 0.00128, 1e-05
97100, 0.00134, 1e-05
97200, 0.00121, 1e-05
97300, 0.00113, 1e-05
97400, 0.00114, 1e-05
97500, 0.00121, 1e-05
97600, 0.00112, 1e-05
97700, 0.00119, 1e-05
97800, 0.00108, 1e-05
97900, 0.00124, 1e-05
98000, 0.00118, 1e-05
98100, 0.00121, 1e-05
98200, 0.00136, 1e-05
98300, 0.00125, 1e-05
98400, 0.00118, 1e-05
98500, 0.00131, 1e-05
98600, 0.00122, 1e-05
98700, 0.00118, 1e-05
98800, 0.00125, 1e-05
98900, 0.00121, 1e-05
99000, 0.00113, 1e-05
99100, 0.00116, 1e-05
99200, 0.00123, 1e-05
99300, 0.00118, 1e-05
99400, 0.00119, 1e-05
99500, 0.00126, 1e-05
99600, 0.00125, 1e-05
99700, 0.00134, 1e-05
99800, 0.00111, 1e-05
99900, 0.00131, 1e-05
100000, 0.00129, 1e-05
